# Sun, J., Liu, W., & Chu, J. (2018). Synthesis of spherical four-bar
# linkage for open path generation using wavelet feature parameters.
# Mechanism and Machine Theory, 128, 33–46.
# https://doi.org/10.1016/j.mechmachtheory.2018.05.008
-0.863839153832205,0.0271758041610179,-0.503034185691849
-0.868043619366499,0.0233161231118963,-0.495940150905468
-0.872033450248818,0.0199468417721279,-0.489039656010082
-0.875807659943527,0.0170511165082872,-0.482358997231382
-0.879365315230029,0.0146107873525314,-0.475923488875398
-0.882705536433517,0.0126064301285046,-0.469757398950812
-0.885827497642481,0.0110174116981792,-0.463883887476094
-0.888730426912928,0.00982194819287899,-0.458324947622166
-0.891413606459255,0.00899716608446416,-0.453101349834397
-0.893876372831728,0.00851916594574684,-0.448232589070432
-0.896118117080529,0.00836308874265751,-0.443736835282726
-0.898138284906329,0.00850318449452603,-0.439630887266773
-0.899936376797342,0.00891288313306995,-0.435930129987741
-0.901511948152838,0.00956486738533859,-0.432648495489787
-0.902864609393074,0.0104311475009297,-0.42979842748352
-0.903994026055624,0.0114831376393096,-0.427390849698143
-0.90489991887808,0.0126917337290265,-0.425435138075589
-0.9055820638671,0.0140273926070219,-0.4239390968746
-0.906040292353797,0.0154602122431337,-0.422908938743134
-0.906274491035439,0.0169600128522363,-0.422349268807829
-0.906284602003471,0.0184964186943091,-0.422263072819415
-0.90607062275783,0.020038940361041,-0.422651709383086
-0.905632606207563,0.0215570573464067,-0.423514906292873
-0.904970660657745,0.0230203006979393,-0.42485076097903
-0.904084949782701,0.0243983355452471,-0.426655745067417
-0.902975692585533,0.0256610433026022,-0.428924713039829
-0.901643163343969,0.0267786033432321,-0.431650914974203
-0.900087691542547,0.0277215739442229,-0.434826013333683
-0.898309661791142,0.0284609723027192,-0.438440103763636
-0.89630951372987,0.0289683534263633,-0.442481739845938
-0.894087741920379,0.029215887703654,-0.446937961750179
-0.891644895723564,0.0291764369631166,-0.451794328711917
-0.888981579163728,0.028823628833851,-0.457034955258799
-0.886098450779233,0.0281319292241566,-0.462642551096167
-0.882996223459667,0.027076712739511,-0.468598464554876
-0.879675664269571,0.0256343308661932,-0.474882729495327
-0.876137594258775,0.0237821777522736,-0.481474115553273
-0.872382888259382,0.0214987534235466,-0.488350181604811
-0.868412474669457,0.0187637242782115,-0.495487332320092
-0.864227335223465,0.0155579807107387,-0.502860877667724
